15740	15740
725	725
9686	9686
2125	2125
15751	15751
2467	2467
133	133
12018	12018
7956	7956
7356	7356
14881	14881
9009	9009
7870	7870
6484	6484
2197	2197
12728	12728
8941	8941
14775	14775
14594	14594
12956	12956
1060	1060
1662	1662
1952	1952
15001	15001
3507	3507
8831	8831
5797	5797
7943	7943
1800	1800
9101	9101
10556	10556
1332	1332
11153	11153
7951	7951
3012	3012
12569	12569
9074	9074
6878	6878
4413	4413
6790	6790
14878	14878
2202	2202
5707	5707
9972	9972
2563	2563
12622	12622
2303	2303
13924	13924
4786	4786
10936	10936
3340	3340
663	663
11674	11674
10782	10782
8645	8645
227	227
5262	5262
11894	11894
8651	8651
7727	7727
6408	6408
12409	12409
8948	8948
7923	7923
10708	10708
26	26
3169	3169
10823	10823
16577	16577
299	299
14380	14380
228	228
7922	7922
10594	10594
5167	5167
6425	6425
13076	13076
3291	3291
5861	5861
14910	14910
16344	16344
7060	7060
2652	2652
3362	3362
10633	10633
15063	15063
12621	12621
648	648
5860	5860
5592	5592
10	10
9285	9285
12875	12875
7409	7409
9966	9966
12021	12021
8013	8013
2	2
7048	7048
16250	16250
595	595
4259	4259
12560	12560
5920	5920
11666	11666
15874	15874
5720	5720
801	801
16052	16052
3412	3412
5320	5320
16462	16462
11024	11024
2690	2690
15900	15900
1167	1167
12523	12523
6313	6313
15210	15210
13355	13355
7725	7725
12456	12456
6992	6992
2739	2739
11303	11303
15371	15371
44	44
16288	16288
7030	7030
13519	13519
13589	13589
10946	10946
16321	16321
9301	9301
656	656
11897	11897
9540	9540
1237	1237
8303	8303
10439	10439
9068	9068
13334	13334
8056	8056
12511	12511
10249	10249
14973	14973
13007	13007
8468	8468
4974	4974
3448	3448
11003	11003
13804	13804
6697	6697
15424	15424
1654	1654
207	207
13620	13620
1810	1810
6548	6548
2672	2672
12240	12240
10794	10794
8851	8851
16319	16319
7296	7296
16010	16010
12388	12388
9846	9846
13837	13837
8787	8787
3255	3255
9967	9967
13294	13294
5132	5132
862	862
5121	5121
2507	2507
16928	16928
10132	10132
2407	2407
14499	14499
15025	15025
8928	8928
14885	14885
6738	6738
629	629
9011	9011
8426	8426
11949	11949
2415	2415
8170	8170
9098	9098
6340	6340
7247	7247
14126	14126
16399	16399
8437	8437
13984	13984
15645	15645
14409	14409
15843	15843
2332	2332
3413	3413
5109	5109
3522	3522
6285	6285
2419	2419
6901	6901
1858	1858
13379	13379
2718	2718
1501	1501
14351	14351
8792	8792
10383	10383
12084	12084
6466	6466
441	441
12755	12755
8488	8488
14757	14757
10754	10754
7241	7241
12979	12979
4866	4866
6213	6213
840	840
4477	4477
12736	12736
2614	2614
11809	11809
7608	7608
171	171
14163	14163
7736	7736
2785	2785
13016	13016
6008	6008
13830	13830
904	904
5886	5886
3536	3536
10648	10648
16078	16078
8412	8412
16643	16643
16255	16255
15159	15159
470	470
15056	15056
15642	15642
12234	12234
189	189
138	138
8628	8628
7131	7131
14996	14996
12168	12168
1345	1345
9886	9886
16968	16968
2420	2420
3046	3046
11620	11620
14143	14143
16913	16913
3284	3284
8694	8694
7966	7966
6462	6462
7969	7969
4822	4822
7756	7756
16289	16289
5180	5180
8431	8431
14202	14202
12333	12333
8237	8237
9983	9983
6871	6871
14685	14685
9524	9524
5850	5850
15345	15345
8494	8494
16847	16847
712	712
15827	15827
2586	2586
6068	6068
15348	15348
5024	5024
10841	10841
10773	10773
2310	2310
15396	15396
10580	10580
13525	13525
12583	12583
4549	4549
14244	14244
2499	2499
4905	4905
2812	2812
5245	5245
12789	12789
8834	8834
14811	14811
5934	5934
3334	3334
3260	3260
4939	4939
13852	13852
9474	9474
5955	5955
15791	15791
4849	4849
273	273
16482	16482
6678	6678
13854	13854
5653	5653
15306	15306
499	499
9096	9096
15772	15772
15280	15280
7843	7843
928	928
15324	15324
7442	7442
13263	13263
16915	16915
217	217
4399	4399
14019	14019
15376	15376
7350	7350
16218	16218
12942	12942
1937	1937
7159	7159
284	284
10231	10231
187	187
6973	6973
5880	5880
5098	5098
9324	9324
4439	4439
516	516
9208	9208
8117	8117
12043	12043
5376	5376
15848	15848
4058	4058
16195	16195
8543	8543
519	519
9501	9501
16861	16861
1216	1216
13957	13957
16656	16656
15694	15694
9571	9571
2351	2351
6321	6321
664	664
16333	16333
8297	8297
6714	6714
6019	6019
2861	2861
11281	11281
6609	6609
6774	6774
1817	1817
2052	2052
10012	10012
15354	15354
1126	1126
11519	11519
4024	4024
6386	6386
9179	9179
14591	14591
4942	4942
6612	6612
12936	12936
13414	13414
6304	6304
4454	4454
8034	8034
12719	12719
4984	4984
1217	1217
2464	2464
10344	10344
9870	9870
1421	1421
7802	7802
3101	3101
3021	3021
742	742
5235	5235
11566	11566
6644	6644
6771	6771
13794	13794
4114	4114
10065	10065
15682	15682
14718	14718
9856	9856
1929	1929
16298	16298
14067	14067
12017	12017
7379	7379
743	743
10488	10488
5564	5564
10458	10458
12916	12916
9929	9929
3076	3076
13162	13162
10216	10216
3083	3083
923	923
11079	11079
14384	14384
11560	11560
1365	1365
1477	1477
10767	10767
10362	10362
16371	16371
7875	7875
13203	13203
6261	6261
6456	6456
12292	12292
7128	7128
1313	1313
4989	4989
11743	11743
8776	8776
1757	1757
3909	3909
11143	11143
16130	16130
3441	3441
9235	9235
3513	3513
15896	15896
14641	14641
8065	8065
13829	13829
15122	15122
6009	6009
7603	7603
10702	10702
8386	8386
3995	3995
11982	11982
13242	13242
7289	7289
3463	3463
11305	11305
10933	10933
2768	2768
13876	13876
7731	7731
15687	15687
13454	13454
16040	16040
8070	8070
5569	5569
6414	6414
5894	5894
14978	14978
2988	2988
12747	12747
446	446
9503	9503
5295	5295
12551	12551
13210	13210
15655	15655
11813	11813
2774	2774
12496	12496
7500	7500
5743	5743
14095	14095
3065	3065
11627	11627
891	891
7156	7156
7214	7214
5314	5314
7789	7789
220	220
878	878
9092	9092
1840	1840
3811	3811
5581	5581
6766	6766
2571	2571
16370	16370
2572	2572
415	415
10278	10278
7784	7784
2880	2880
2000	2000
10364	10364
2262	2262
16000	16000
15427	15427
3295	3295
15074	15074
14751	14751
11072	11072
12255	12255
9543	9543
16402	16402
15967	15967
14795	14795
11504	11504
16257	16257
710	710
14330	14330
7013	7013
4518	4518
16456	16456
8207	8207
11735	11735
16674	16674
12797	12797
9750	9750
6583	6583
15727	15727
6654	6654
15316	15316
13566	13566
586	586
2997	2997
13495	13495
1666	1666
8475	8475
16967	16967
14164	14164
5043	5043
861	861
16160	16160
6699	6699
2962	2962
6404	6404
4228	4228
10872	10872
4771	4771
6296	6296
1655	1655
2032	2032
5683	5683
13416	13416
955	955
4287	4287
6942	6942
5877	5877
6317	6317
7867	7867
11692	11692
14090	14090
8714	8714
14644	14644
8472	8472
13543	13543
5619	5619
10060	10060
6816	6816
13569	13569
9254	9254
16347	16347
585	585
4686	4686
5659	5659
3363	3363
12224	12224
7244	7244
1161	1161
16512	16512
8514	8514
216	216
1955	1955
12849	12849
3176	3176
13117	13117
10459	10459
6631	6631
10486	10486
6720	6720
13469	13469
5272	5272
4708	4708
10653	10653
14731	14731
9783	9783
15675	15675
7914	7914
14365	14365
10680	10680
14253	14253
3223	3223
14390	14390
8414	8414
4662	4662
14124	14124
4803	4803
13423	13423
14577	14577
15670	15670
12454	12454
15716	15716
11861	11861
11260	11260
4709	4709
4857	4857
11023	11023
6063	6063
16453	16453
6160	6160
15012	15012
15601	15601
11804	11804
16821	16821
8287	8287
4795	4795
15251	15251
10993	10993
3122	3122
877	877
15507	15507
9792	9792
10267	10267
3439	3439
2433	2433
8249	8249
8481	8481
4469	4469
15611	15611
1183	1183
1815	1815
14606	14606
11864	11864
16578	16578
1199	1199
8086	8086
15115	15115
10966	10966
15784	15784
4634	4634
4792	4792
15747	15747
3937	3937
4729	4729
14438	14438
15913	15913
13028	13028
3113	3113
15471	15471
11741	11741
1601	1601
3212	3212
13014	13014
5626	5626
14815	14815
2994	2994
8605	8605
13580	13580
9547	9547
1687	1687
12468	12468
6235	6235
6655	6655
6179	6179
14453	14453
14840	14840
3865	3865
15652	15652
8281	8281
15401	15401
5016	5016
4242	4242
10515	10515
13109	13109
240	240
123	123
4506	4506
5749	5749
80	80
12725	12725
8655	8655
4459	4459
8574	8574
9576	9576
1946	1946
9567	9567
16239	16239
3534	3534
8371	8371
16953	16953
2910	2910
14509	14509
5884	5884
13116	13116
7097	7097
9452	9452
672	672
10173	10173
3187	3187
14268	14268
15720	15720
9450	9450
9600	9600
14035	14035
988	988
5646	5646
213	213
3714	3714
5425	5425
4328	4328
8047	8047
7963	7963
9460	9460
16650	16650
1834	1834
3303	3303
7135	7135
16437	16437
1295	1295
6233	6233
5706	5706
16365	16365
16576	16576
16019	16019
13476	13476
13027	13027
1007	1007
15995	15995
9752	9752
5673	5673
16188	16188
5962	5962
14737	14737
7907	7907
1553	1553
9958	9958
5367	5367
16508	16508
7917	7917
8184	8184
5682	5682
2181	2181
10920	10920
480	480
16408	16408
1739	1739
3228	3228
3731	3731
6955	6955
4669	4669
15258	15258
5917	5917
2273	2273
2001	2001
12348	12348
14465	14465
13290	13290
592	592
9400	9400
15441	15441
10982	10982
615	615
14630	14630
3867	3867
3914	3914
9934	9934
11531	11531
5323	5323
11681	11681
15096	15096
10566	10566
3922	3922
5660	5660
3575	3575
10891	10891
14136	14136
1316	1316
12594	12594
685	685
1915	1915
10688	10688
14758	14758
3565	3565
14784	14784
1483	1483
12022	12022
10454	10454
6765	6765
1900	1900
7881	7881
10062	10062
8712	8712
4971	4971
12770	12770
16803	16803
2815	2815
16251	16251
15775	15775
2554	2554
7579	7579
594	594
6807	6807
14468	14468
14789	14789
11483	11483
6381	6381
16568	16568
4133	4133
12846	12846
15584	15584
2967	2967
7328	7328
4574	4574
3124	3124
13244	13244
3347	3347
613	613
8710	8710
16558	16558
16862	16862
745	745
7658	7658
9313	9313
3799	3799
7004	7004
5810	5810
3329	3329
866	866
6889	6889
6781	6781
11105	11105
13367	13367
12311	12311
13612	13612
14295	14295
11952	11952
15143	15143
12934	12934
6538	6538
10369	10369
15375	15375
2406	2406
3693	3693
14420	14420
7622	7622
5952	5952
1821	1821
8306	8306
15917	15917
12543	12543
15243	15243
14002	14002
16248	16248
543	543
14456	14456
8602	8602
8254	8254
16105	16105
5936	5936
7621	7621
2925	2925
13026	13026
7593	7593
12075	12075
12604	12604
1636	1636
4455	4455
3906	3906
3774	3774
11222	11222
12573	12573
2646	2646
7298	7298
7101	7101
717	717
3856	3856
13745	13745
11584	11584
3120	3120
687	687
3958	3958
5914	5914
8083	8083
6336	6336
202	202
2498	2498
15406	15406
13090	13090
7568	7568
8915	8915
7576	7576
10787	10787
7524	7524
1446	1446
13313	13313
2364	2364
1855	1855
1454	1454
7348	7348
1049	1049
11907	11907
5938	5938
8075	8075
14814	14814
9674	9674
12559	12559
8777	8777
6438	6438
8849	8849
12139	12139
9000	9000
16864	16864
10622	10622
2281	2281
4843	4843
4748	4748
4617	4617
1830	1830
9236	9236
1520	1520
6185	6185
11862	11862
3887	3887
4955	4955
2751	2751
15041	15041
16970	16970
7271	7271
4901	4901
1320	1320
2394	2394
8518	8518
3294	3294
5079	5079
16549	16549
10620	10620
4500	4500
5029	5029
3797	3797
7982	7982
8298	8298
875	875
12634	12634
16685	16685
1870	1870
1668	1668
6069	6069
11420	11420
4423	4423
16332	16332
16455	16455
16833	16833
13640	13640
3960	3960
14283	14283
8818	8818
2452	2452
14655	14655
10978	10978
15721	15721
3761	3761
790	790
13323	13323
15633	15633
1179	1179
12207	12207
11609	11609
14314	14314
5278	5278
3765	3765
7880	7880
16611	16611
5014	5014
6705	6705
836	836
2670	2670
10792	10792
9262	9262
3839	3839
12027	12027
623	623
10381	10381
15083	15083
29	29
15536	15536
6689	6689
12695	12695
12010	12010
14077	14077
2991	2991
64	64
14426	14426
4069	4069
11693	11693
6089	6089
7918	7918
15890	15890
11968	11968
4497	4497
606	606
2650	2650
15021	15021
13425	13425
3059	3059
1337	1337
12083	12083
8196	8196
6659	6659
7141	7141
12629	12629
14856	14856
8351	8351
12041	12041
9768	9768
15403	15403
13325	13325
1729	1729
12865	12865
15372	15372
7311	7311
7202	7202
1410	1410
7276	7276
1202	1202
9377	9377
12087	12087
11682	11682
12910	12910
15058	15058
11088	11088
14556	14556
8474	8474
15425	15425
12585	12585
8981	8981
9608	9608
13348	13348
9777	9777
10214	10214
2641	2641
303	303
2056	2056
5149	5149
6351	6351
8672	8672
562	562
14144	14144
16286	16286
8289	8289
1602	1602
12009	12009
11670	11670
7537	7537
14263	14263
14974	14974
6898	6898
1289	1289
7039	7039
12321	12321
16261	16261
6387	6387
10016	10016
8560	8560
14050	14050
4672	4672
12836	12836
2878	2878
14626	14626
9245	9245
8668	8668
14242	14242
4342	4342
12412	12412
5869	5869
13338	13338
493	493
13291	13291
7095	7095
9444	9444
10382	10382
10890	10890
117	117
14123	14123
16337	16337
149	149
1080	1080
6128	6128
6223	6223
1340	1340
8244	8244
6767	6767
3185	3185
1515	1515
16837	16837
565	565
2616	2616
3077	3077
3184	3184
5239	5239
4983	4983
16122	16122
2722	2722
9106	9106
9652	9652
12173	12173
5895	5895
14539	14539
11241	11241
11846	11846
10546	10546
13377	13377
6450	6450
15416	15416
1363	1363
867	867
14736	14736
12151	12151
15563	15563
2778	2778
12713	12713
6746	6746
11768	11768
6303	6303
2970	2970
4598	4598
1338	1338
4739	4739
11874	11874
4842	4842
4542	4542
6706	6706
4565	4565
16020	16020
4697	4697
3316	3316
1593	1593
15272	15272
12464	12464
13142	13142
15906	15906
4047	4047
4637	4637
4815	4815
5802	5802
11730	11730
2043	2043
8124	8124
2909	2909
4391	4391
4887	4887
10245	10245
6401	6401
259	259
6979	6979
7482	7482
4540	4540
8877	8877
12189	12189
13332	13332
4098	4098
10790	10790
8137	8137
2395	2395
9820	9820
11109	11109
13212	13212
11315	11315
13309	13309
7665	7665
15550	15550
3306	3306
11611	11611
4897	4897
9269	9269
15261	15261
15776	15776
10662	10662
4464	4464
9781	9781
14226	14226
6468	6468
16885	16885
2399	2399
1717	1717
6764	6764
11329	11329
1926	1926
3449	3449
8785	8785
9619	9619
6985	6985
10495	10495
2469	2469
16103	16103
2719	2719
15669	15669
4075	4075
6768	6768
3011	3011
14419	14419
16826	16826
4314	4314
13572	13572
5399	5399
5549	5549
6778	6778
734	734
9417	9417
16469	16469
2252	2252
11932	11932
691	691
1300	1300
10260	10260
14348	14348
9459	9459
9036	9036
12345	12345
3864	3864
10091	10091
15271	15271
7300	7300
15342	15342
2476	2476
10265	10265
5384	5384
10131	10131
9504	9504
10372	10372
1276	1276
5424	5424
9900	9900
6679	6679
9402	9402
1097	1097
232	232
11636	11636
10502	10502
1659	1659
6530	6530
2527	2527
208	208
1439	1439
3075	3075
15936	15936
3891	3891
2691	2691
13308	13308
2462	2462
13443	13443
11232	11232
7164	7164
15916	15916
14108	14108
9207	9207
224	224
1932	1932
5718	5718
15395	15395
11155	11155
15002	15002
6590	6590
6854	6854
1082	1082
10765	10765
3846	3846
12525	12525
10218	10218
15327	15327
2050	2050
6215	6215
9172	9172
16666	16666
9187	9187
6220	6220
6957	6957
6495	6495
16417	16417
16330	16330
4558	4558
12029	12029
15813	15813
8144	8144
16696	16696
15866	15866
9429	9429
13271	13271
3966	3966
13398	13398
2634	2634
16018	16018
8918	8918
15856	15856
3778	3778
4836	4836
6946	6946
4417	4417
10264	10264
14063	14063
3601	3601
10493	10493
13995	13995
16205	16205
10592	10592
10285	10285
5723	5723
1085	1085
2519	2519
3698	3698
10427	10427
432	432
14176	14176
8318	8318
3232	3232
713	713
4292	4292
12810	12810
13877	13877
11589	11589
3491	3491
9841	9841
10714	10714
797	797
7822	7822
3530	3530
50	50
11263	11263
4932	4932
13413	13413
1051	1051
2283	2283
4205	4205
3795	3795
13051	13051
4016	4016
11870	11870
7669	7669
10835	10835
14290	14290
7682	7682
9948	9948
16225	16225
13297	13297
3107	3107
11851	11851
12952	12952
2021	2021
15065	15065
16652	16652
4421	4421
10246	10246
9714	9714
10706	10706
15361	15361
14867	14867
673	673
8891	8891
13986	13986
5254	5254
6115	6115
8521	8521
15607	15607
1772	1772
112	112
6652	6652
13035	13035
4160	4160
9008	9008
7376	7376
16182	16182
12729	12729
15254	15254
13067	13067
12245	12245
1808	1808
7721	7721
4801	4801
16638	16638
3688	3688
2013	2013
8887	8887
13513	13513
7711	7711
7022	7022
9733	9733
8169	8169
7635	7635
346	346
6012	6012
11885	11885
16329	16329
10932	10932
1290	1290
517	517
1979	1979
8234	8234
27	27
11066	11066
6142	6142
16933	16933
6826	6826
9887	9887
8662	8662
12614	12614
6267	6267
6928	6928
12036	12036
4671	4671
513	513
14162	14162
10193	10193
13600	13600
10744	10744
13286	13286
14911	14911
15810	15810
6383	6383
13160	13160
16151	16151
1200	1200
7280	7280
7153	7153
12679	12679
13489	13489
3369	3369
8702	8702
12955	12955
2881	2881
4336	4336
13542	13542
11082	11082
13429	13429
8006	8006
2034	2034
12344	12344
15017	15017
8847	8847
7394	7394
15647	15647
11130	11130
11359	11359
1977	1977
11014	11014
12619	12619
16450	16450
7294	7294
13833	13833
14522	14522
9466	9466
15963	15963
4728	4728
8295	8295
9414	9414
2053	2053
6639	6639
12145	12145
9436	9436
6262	6262
14567	14567
12142	12142
4212	4212
8829	8829
16460	16460
11586	11586
2966	2966
3249	3249
16726	16726
5680	5680
7445	7445
10705	10705
5918	5918
16900	16900
13723	13723
16951	16951
4860	4860
2146	2146
7313	7313
7523	7523
14274	14274
13170	13170
12928	12928
7851	7851
3435	3435
8242	8242
3963	3963
14526	14526
6888	6888
6923	6923
6822	6822
13963	13963
13604	13604
14979	14979
10165	10165
7540	7540
6938	6938
14897	14897
8892	8892
12933	12933
14204	14204
808	808
5361	5361
11235	11235
16412	16412
13969	13969
6474	6474
13564	13564
16572	16572
188	188
5007	5007
8526	8526
10024	10024
10916	10916
4061	4061
13420	13420
10844	10844
12699	12699
3080	3080
7678	7678
10919	10919
11524	11524
16271	16271
10758	10758
12387	12387
502	502
6694	6694
13350	13350
14194	14194
7438	7438
16944	16944
8954	8954
10526	10526
12239	12239
15248	15248
10640	10640
13167	13167
12195	12195
9065	9065
12132	12132
12571	12571
7771	7771
4605	4605
2837	2837
7959	7959
16493	16493
3071	3071
2184	2184
6374	6374
15968	15968
3133	3133
14968	14968
16807	16807
7560	7560
15664	15664
14369	14369
12741	12741
6532	6532
9561	9561
7261	7261
8183	8183
14014	14014
3612	3612
13052	13052
16718	16718
10759	10759
8185	8185
2461	2461
9241	9241
951	951
14175	14175
16617	16617
8601	8601
2465	2465
9665	9665
8036	8036
1737	1737
3204	3204
9823	9823
1093	1093
8623	8623
3581	3581
2372	2372
9963	9963
14132	14132
8717	8717
2031	2031
9189	9189
15075	15075
10901	10901
10125	10125
4938	4938
8296	8296
10095	10095
9232	9232
11452	11452
13736	13736
5124	5124
3487	3487
7121	7121
12572	12572
3358	3358
13243	13243
10861	10861
12381	12381
11700	11700
14985	14985
16919	16919
3848	3848
2016	2016
15346	15346
11972	11972
12801	12801
16325	16325
14451	14451
16595	16595
7484	7484
9206	9206
14510	14510
16013	16013
16235	16235
4548	4548
13110	13110
7087	7087
1853	1853
7889	7889
15047	15047
12790	12790
2077	2077
405	405
14189	14189
6053	6053
322	322
827	827
14503	14503
14777	14777
8211	8211
13053	13053
7184	7184
12691	12691
16034	16034
125	125
13979	13979
8180	8180
15151	15151
7362	7362
6944	6944
5874	5874
12528	12528
10086	10086
12088	12088
12435	12435
9353	9353
9195	9195
3416	3416
997	997
6293	6293
7948	7948
4105	4105
8528	8528
4018	4018
281	281
3624	3624
6127	6127
11884	11884
15832	15832
6013	6013
10663	10663
3298	3298
4616	4616
14908	14908
6949	6949
13467	13467
1228	1228
16334	16334
702	702
9575	9575
9355	9355
8304	8304
13300	13300
12676	12676
8761	8761
16421	16421
14632	14632
16177	16177
13216	13216
13999	13999
4204	4204
3566	3566
10656	10656
8131	8131
9980	9980
13901	13901
16531	16531
4921	4921
943	943
7351	7351
4648	4648
3355	3355
10041	10041
12415	12415
831	831
142	142
10628	10628
15919	15919
15351	15351
11820	11820
5862	5862
15321	15321
9852	9852
16265	16265
6249	6249
11219	11219
9821	9821
16430	16430
884	884
12815	12815
14428	14428
16477	16477
15897	15897
67	67
11435	11435
10331	10331
1272	1272
15149	15149
4808	4808
7688	7688
10312	10312
14177	14177
11346	11346
12991	12991
16094	16094
15382	15382
2838	2838
11286	11286
8042	8042
6059	6059
2170	2170
