23	16520	5
23	16606	5
23	16610	5
23	16633	5
23	16743	5
24	33	5
24	23	5
24	28	5
24	73	5
24	2533	5
24	7004	5
24	9999	5
24	10546	5
24	10919	5
24	10944	5
24	10966	5
24	11885	5
24	12146	5
24	13883	5
24	13972	5
24	14035	5
24	14262	5
24	14900	5
24	14939	5
24	15158	5
24	15200	5
24	15328	5
24	15348	5
24	15584	5
24	15600	5
24	15640	5
24	15676	5
24	15862	5
24	16325	5
24	16464	5
25	18	5
25	1141	5
25	1720	5
25	1967	5
25	2211	5
25	4958	5
25	5819	5
25	5895	5
25	7507	5
26	20	5
26	3970	5
26	4018	5
26	4406	5
26	4587	5
26	5223	5
26	5745	5
26	5977	5
26	6416	5
26	6572	5
26	8851	5
26	8901	5
26	9842	5
26	11743	5
26	12770	5
26	12771	5
26	12974	5
26	13055	5
26	15246	5
27	36	5
27	477	5
27	740	5
27	1941	5
27	2597	5
27	2691	5
27	3324	5
27	3327	5
27	3329	5
27	5590	5
27	6803	5
27	6804	5
27	6805	5
27	6807	5
27	6808	5
27	10934	5
28	11	5
28	226	5
28	1213	5
28	1345	5
28	2216	5
28	3414	5
28	4343	5
28	6544	5
28	7658	5
28	7827	5
29	16	5
29	1104	5
29	1915	5
29	1917	5
29	3666	5
29	6674	5
29	6927	5
30	33	5
30	107	5
30	586	5
30	1557	5
30	1563	5
30	1584	5
30	2024	5
30	3170	5
30	3529	5
30	3853	5
30	4094	5
30	4757	5
30	5233	5
30	6138	5
30	6289	5
30	9078	5
30	10494	5
30	10872	5
30	11182	5
30	11890	5
31	618	5
31	752	5
31	3734	5
31	4211	5
31	6177	5
31	8836	5
31	12878	5
31	13319	5
31	13898	5
31	14105	5
31	14134	5
31	14379	5
31	16202	5
32	16	5
32	4988	5
32	5774	5
32	7545	5
32	8420	5
32	8504	5
32	8511	5
32	9164	5
32	9893	5
32	9966	5
32	10304	5
32	10388	5
32	10495	5
32	10605	5
32	11091	5
32	12255	5
33	28	5
33	3646	5
33	8982	5
33	9163	5
33	10182	5
33	10991	5
33	11838	5
33	11918	5
33	12043	5
33	12530	5
33	13058	5
33	13191	5
33	13410	5
33	13647	5
33	14276	5
33	14365	5
33	14382	5
33	14684	5
33	14705	5
33	15413	5
33	15614	5
33	15858	5
33	15908	5
33	16101	5
33	16192	5
33	16392	5
33	16493	5
33	16609	5
34	29	5
34	70	5
34	241	5
34	561	5
34	1107	5
34	1187	5
34	1213	5
34	1665	5
34	2351	5
34	2494	5
34	2500	5
34	2835	5
34	3181	5
34	3187	5
34	3777	5
34	4112	5
34	4641	5
34	5848	5
34	6338	5
34	6639	5
34	6962	5
34	7200	5
34	7289	5
34	7625	5
34	7915	5
34	8157	5
34	8452	5
34	9009	5
34	9499	5
34	9867	5
34	9964	5
34	11208	5
34	11772	5
34	12331	5
34	12513	5
34	13124	5
34	13182	5
34	13490	5
34	13873	5
34	14345	5
34	14823	5
34	15194	5
34	15266	5
34	15931	5
35	33	5
35	917	5
35	2475	5
35	2715	5
35	4873	5
35	5265	5
35	6317	5
35	7672	5
35	7898	5
35	8164	5
35	8593	5
35	9056	5
35	9193	5
35	10089	5
35	10651	5
35	10699	5
35	10857	5
35	10861	5
35	11100	5
35	11199	5
35	13577	5
35	13859	5
35	13887	5
35	13890	5
36	10	5
36	1130	5
36	2269	5
36	6413	5
36	9580	5
36	11236	5
36	11977	5
36	12293	5
37	33	5
37	32	5
37	135	5
37	659	5
37	660	5
37	861	5
37	1745	5
37	1820	5
37	2682	5
37	2691	5
37	2829	5
37	2901	5
37	3223	5
37	3293	5
37	3315	5
37	3830	5
37	3973	5
37	4590	5
37	4755	5
37	5372	5
37	6326	5
37	6350	5
37	6351	5
37	6548	5
37	7622	5
37	9293	5
37	9376	5
37	11836	5
38	11	5
38	12505	5
38	13258	5
38	13534	5
38	14629	5
38	16166	5
39	22	5
39	5615	5
39	5619	5
39	5620	5
39	5621	5
39	5622	5
39	5626	5
39	5630	5
39	5632	5
39	5633	5
39	5634	5
39	5635	5
40	15	5
40	822	5
40	2389	5
40	2419	5
40	2441	5
40	8462	5
40	9025	5
40	10098	5
40	11159	5
41	31	5
41	914	5
41	1379	5
41	1442	5
41	1446	5
41	1448	5
41	1757	5
41	1759	5
41	1980	5
41	2044	5
41	4454	5
41	5820	5
41	6664	5
41	7515	5
41	7631	5
41	9261	5
41	9342	5
41	10790	5
41	11966	5
41	12585	5
42	41	5
42	701	5
42	1136	5
42	1460	5
42	1947	5
42	1948	5
42	1951	5
42	3158	5
42	4133	5
42	4262	5
42	4791	5
42	5389	5
42	6020	5
42	7142	5
42	7914	5
42	10218	5
42	10404	5
42	10616	5
42	10812	5
42	11243	5
42	11741	5
42	11948	5
42	12132	5
42	12235	5
43	249	5
43	291	5
43	521	5
43	549	5
43	1034	5
43	1097	5
43	1104	5
43	1213	5
43	1345	5
43	1676	5
43	1847	5
43	1865	5
43	2008	5
43	2009	5
43	2235	5
43	2312	5
43	2323	5
43	2397	5
43	2400	5
43	2404	5
43	2405	5
43	2740	5
43	3187	5
43	3220	5
43	3446	5
43	3767	5
43	3808	5
43	3839	5
43	3972	5
43	4181	5
43	4197	5
43	4343	5
43	4634	5
43	5588	5
43	5910	5
43	6169	5
43	6354	5
43	6880	5
43	7043	5
43	7194	5
43	7308	5
43	7515	5
43	7517	5
43	7540	5
43	7552	5
43	7731	5
43	7734	5
43	7746	5
43	7747	5
43	8406	5
43	8569	5
43	8701	5
43	9105	5
43	9725	5
43	9740	5
43	10354	5
43	10363	5
43	10529	5
43	10555	5
43	10556	5
43	10765	5
43	10766	5
43	11527	5
43	12187	5
43	13094	5
43	13463	5
43	13593	5
43	13643	5
43	15031	5
44	34	5
44	16	5
44	17	5
44	216	5
44	226	5
44	477	5
44	511	5
44	1200	5
44	1226	5
44	1706	5
44	2038	5
44	2206	5
44	2216	5
44	3419	5
44	3422	5
44	3433	5
44	3484	5
44	4854	5
44	6766	5
44	8050	5
44	9290	5
44	9400	5
44	10416	5
44	10583	5
44	11164	5
44	11205	5
45	22	5
45	229	5
45	245	5
45	619	5
45	650	5
45	1648	5
45	1883	5
45	2384	5
45	3022	5
45	3141	5
45	3442	5
45	3444	5
45	3528	5
45	3758	5
45	5591	5
45	5935	5
45	12410	5
45	16294	5
46	111	5
46	131	5
46	628	5
46	767	5
46	1079	5
46	1631	5
46	2710	5
46	3464	5
46	4046	5
46	6360	5
46	8166	5
46	8302	5
46	8755	5
46	10125	5
46	10608	5
46	11956	5
46	12085	5
46	12115	5
46	12154	5
46	12290	5
46	12516	5
46	13001	5
46	13058	5
46	13109	5
46	13239	5
46	13289	5
46	13321	5
46	13353	5
46	13410	5
46	13563	5
46	13830	5
46	13831	5
46	13840	5
46	13863	5
46	13938	5
46	13963	5
46	14062	5
46	14222	5
46	14227	5
46	14240	5
46	14259	5
46	14276	5
46	14409	5
46	14443	5
46	14580	5
46	14635	5
46	14818	5
46	15110	5
46	15153	5
46	15225	5
46	15237	5
46	15357	5
46	15471	5
46	15521	5
46	15532	5
46	15537	5
46	15573	5
46	15585	5
46	15590	5
46	15605	5
46	15609	5
46	15614	5
46	15655	5
46	15659	5
46	15710	5
46	15754	5
46	15768	5
46	15817	5
46	15907	5
46	15930	5
46	15977	5
46	15997	5
46	16164	5
46	16228	5
46	16303	5
46	16309	5
46	16362	5
46	16420	5
46	16434	5
46	16436	5
46	16466	5
46	16562	5
46	16581	5
46	16606	5
46	16609	5
46	16610	5
46	16619	5
46	16638	5
46	16643	5
46	16710	5
46	16714	5
46	16743	5
46	16768	5
46	16775	5
46	16803	5
46	16807	5
46	16817	5
46	16819	5
47	26	5
47	485	5
47	1023	5
47	1810	5
47	2023	5
47	2927	5
47	3125	5
47	3127	5
47	3212	5
47	4404	5
47	4869	5
47	6432	5
47	7587	5
47	8336	5
47	10376	5
47	10637	5
47	10776	5
47	11075	5
47	14526	5
48	30	5
48	17	5
48	1213	5
48	1727	5
48	1856	5
48	2216	5
48	2944	5
48	3331	5
48	3413	5
48	3441	5
48	3897	5
48	5429	5
48	5944	5
48	7043	5
48	7465	5
48	8154	5
48	8566	5
48	8590	5
48	9147	5
48	9695	5
48	9696	5
49	355	5
49	1	5
49	15	5
49	20	5
49	50	5
49	60	5
49	70	5
49	94	5
49	128	5
49	129	5
49	130	5
49	205	5
49	208	5
49	229	5
49	247	5
49	342	5
49	420	5
49	585	5
49	687	5
49	761	5
49	767	5
49	772	5
49	777	5
49	781	5
49	984	5
49	1018	5
49	1078	5
49	1079	5
49	1081	5
49	1213	5
49	1219	5
49	1270	5
49	1290	5
49	1291	5
49	1292	5
49	1296	5
49	1300	5
49	1305	5
49	1307	5
49	1309	5
49	1310	5
49	1311	5
49	1312	5
49	1313	5
49	1321	5
49	1335	5
49	1336	5
49	1502	5
49	1543	5
49	1557	5
49	1611	5
49	1636	5
49	1648	5
49	1665	5
49	1668	5
49	1673	5
49	1685	5
49	1810	5
49	1901	5
49	2062	5
49	2225	5
49	2295	5
49	2370	5
49	2421	5
49	2457	5
49	2582	5
49	2628	5
49	2709	5
49	2782	5
49	2815	5
49	2825	5
49	3216	5
49	3331	5
49	3362	5
49	3365	5
49	3380	5
49	3450	5
49	3604	5
49	3647	5
49	3840	5
49	3852	5
49	3865	5
49	3899	5
49	4071	5
49	4124	5
49	4308	5
49	4547	5
49	4799	5
49	4840	5
49	4914	5
49	4959	5
49	4965	5
49	5166	5
49	5169	5
49	5209	5
49	5255	5
49	5278	5
49	5302	5
49	5360	5
49	5376	5
49	5467	5
49	5496	5
49	5599	5
49	5714	5
49	5724	5
49	5787	5
49	5930	5
49	5952	5
49	5978	5
49	6071	5
49	6204	5
49	6227	5
49	6237	5
49	6259	5
49	6264	5
49	6304	5
49	6529	5
49	6713	5
49	6715	5
49	6781	5
49	7052	5
49	7058	5
49	7114	5
49	7189	5
49	7230	5
49	7286	5
49	7335	5
49	7384	5
49	7423	5
49	7643	5
49	7754	5
49	7778	5
49	7905	5
49	8134	5
49	8180	5
49	8277	5
49	8366	5
49	8381	5
49	8396	5
49	8452	5
49	8755	5
49	8776	5
49	8806	5
49	8879	5
49	8998	5
49	9112	5
49	9113	5
49	9138	5
49	9410	5
49	9418	5
49	9469	5
49	9652	5
49	9695	5
49	9721	5
49	9841	5
49	9951	5
49	10119	5
49	10134	5
49	10187	5
49	10269	5
49	10338	5
49	10361	5
49	10363	5
49	10383	5
49	10517	5
49	10575	5
49	10610	5
49	10894	5
49	10977	5
49	11002	5
49	11197	5
49	11265	5
49	11290	5
49	11506	5
49	11598	5
49	11624	5
49	11827	5
49	11898	5
49	11922	5
49	11978	5
49	12024	5
49	12025	5
49	12039	5
49	12113	5
49	12124	5
49	12134	5
49	12149	5
49	12188	5
49	12220	5
49	12221	5
49	12240	5
49	12287	5
49	12385	5
49	12500	5
49	12560	5
49	12725	5
49	12880	5
49	12976	5
49	12997	5
49	13036	5
49	13052	5
49	13109	5
49	13110	5
49	13142	5
49	13239	5
49	13250	5
49	13292	5
49	13299	5
49	13379	5
49	13382	5
49	13392	5
49	13429	5
49	13540	5
49	13561	5
49	13759	5
49	13853	5
49	13945	5
49	13949	5
49	13958	5
49	13968	5
49	14189	5
49	14202	5
49	14327	5
49	14425	5
49	14441	5
49	14501	5
49	14595	5
49	14649	5
49	14658	5
49	14659	5
49	14732	5
49	14791	5
49	14800	5
49	14921	5
49	15041	5
49	15096	5
49	15101	5
49	15127	5
49	15150	5
49	15154	5
49	15211	5
49	15263	5
49	15441	5
49	15573	5
49	15577	5
49	15647	5
49	15648	5
49	15700	5
49	15740	5
49	15786	5
49	15839	5
49	15871	5
49	15899	5
49	15958	5
49	16001	5
49	16037	5
49	16167	5
49	16169	5
49	16193	5
49	16215	5
49	16245	5
49	16253	5
49	16255	5
49	16274	5
49	16330	5
49	16391	5
49	16452	5
49	16453	5
49	16487	5
49	16501	5
49	16509	5
49	16515	5
49	16564	5
49	16588	5
49	16601	5
49	16623	5
49	16656	5
49	16664	5
49	16901	5
50	23	5
50	328	5
50	1113	5
50	1665	5
50	1891	5
50	2390	5
50	3475	5
50	5267	5
50	5793	5
50	6338	5
50	9586	5
50	9998	5
50	10506	5
51	188	5
51	17	5
51	68	5
51	142	5
51	188	5
51	189	5
51	239	5
51	244	5
51	287	5
51	289	5
51	433	5
51	549	5
51	663	5
51	1033	5
51	1162	5
51	1342	5
51	1346	5
51	1347	5
51	1359	5
51	2216	5
51	2379	5
51	2462	5
51	2498	5
51	2769	5
51	2803	5
51	2872	5
51	3003	5
51	3008	5
51	3120	5
51	3205	5
51	3598	5
51	3637	5
51	3660	5
51	3892	5
51	3914	5
51	3951	5
51	4327	5
51	4646	5
51	4681	5
51	4708	5
51	4742	5
51	4854	5
51	5211	5
51	5245	5
51	5249	5
51	5424	5
51	5847	5
51	5851	5
51	6091	5
51	6208	5
51	6253	5
51	6323	5
51	6428	5
51	6619	5
51	6769	5
51	6772	5
51	6773	5
51	6774	5
51	6816	5
51	6915	5
51	7130	5
51	7485	5
51	7545	5
51	7574	5
51	7708	5
51	8093	5
51	8212	5
51	8232	5
51	8257	5
51	8266	5
51	8296	5
51	8297	5
51	8310	5
51	8318	5
51	8344	5
51	8504	5
51	8511	5
51	8598	5
51	8697	5
51	8793	5
51	8871	5
51	8941	5
51	9017	5
51	9020	5
51	9220	5
51	9361	5
51	9373	5
51	9400	5
51	9453	5
51	9496	5
51	9612	5
51	10032	5
51	10185	5
51	10216	5
51	10266	5
51	10367	5
51	10433	5
51	10440	5
51	10574	5
51	10599	5
51	10626	5
51	10633	5
51	10736	5
51	10745	5
51	10748	5
51	10784	5
51	10889	5
51	11041	5
51	11091	5
51	11107	5
51	11164	5
51	11188	5
51	11189	5
51	11203	5
51	11205	5
51	11376	5
51	11953	5
51	11954	5
51	12202	5
51	12203	5
51	12205	5
51	12206	5
51	12207	5
51	12208	5
51	12281	5
51	12311	5
51	12312	5
51	12563	5
51	12572	5
51	12680	5
51	12885	5
51	12992	5
51	13093	5
51	13231	5
51	13426	5
51	13470	5
51	13555	5
51	13861	5
51	13887	5
51	14125	5
51	14149	5
51	14164	5
51	14336	5
51	14561	5
51	14632	5
51	14664	5
51	14673	5
51	14742	5
51	14845	5
51	14959	5
51	14968	5
51	15020	5
51	15104	5
51	15122	5
51	15266	5
51	15372	5
51	15689	5
51	15712	5
51	15732	5
51	15809	5
51	15811	5
51	16614	5
52	226	5
52	449	5
52	450	5
52	807	5
52	876	5
52	1841	5
52	2446	5
52	2874	5
52	2901	5
52	2978	5
52	3045	5
52	3260	5
52	3611	5
52	4212	5
52	4593	5
52	4605	5
52	4609	5
52	4610	5
52	4643	5
52	4865	5
52	4912	5
52	6021	5
52	6437	5
52	8839	5
52	9024	5
52	10342	5
52	11537	5
52	11692	5
53	34	5
53	205	5
53	2491	5
53	2585	5
53	2657	5
53	2710	5
53	4966	5
53	5326	5
53	5787	5
53	5913	5
53	6012	5
53	6035	5
53	6303	5
53	6724	5
53	9559	5
53	10282	5
53	10582	5
53	11082	5
53	11249	5
53	11571	5
53	11682	5
53	11776	5
53	11837	5
53	11988	5
53	12090	5
53	12188	5
53	12222	5
53	12224	5
53	12306	5
53	12555	5
53	13062	5
53	13145	5
54	738	5
54	879	5
54	1742	5
54	2264	5
54	2664	5
54	2709	5
54	3273	5
54	3862	5
54	4338	5
54	5064	5
54	6115	5
54	6360	5
54	6660	5
54	6819	5
54	7087	5
54	7701	5
54	7957	5
54	8404	5
54	10329	5
55	83	5
55	493	5
55	501	5
55	767	5
55	1199	5
55	1345	5
55	1538	5
55	1694	5
55	1877	5
55	2146	5
55	2196	5
55	2710	5
55	2718	5
55	3072	5
55	3088	5
55	3281	5
55	3381	5
55	3601	5
55	3804	5
55	4159	5
55	4840	5
55	4869	5
55	5513	5
55	6104	5
55	6151	5
55	6993	5
55	7049	5
55	8336	5
55	8366	5
55	8386	5
55	8400	5
55	8544	5
55	8582	5
55	8666	5
55	8761	5
55	9243	5
55	9442	5
55	9580	5
55	9774	5
55	9928	5
55	10738	5
55	10901	5
55	10939	5
55	11032	5
55	11260	5
55	11568	5
55	11957	5
55	11995	5
55	12080	5
55	12137	5
55	12526	5
55	12665	5
55	12893	5
55	13012	5
55	13092	5
55	13549	5
55	14173	5
55	14307	5
55	14630	5
55	14641	5
55	15812	5
56	10	5
56	2346	5
56	3536	5
56	5768	5
56	9133	5
57	67	5
57	1226	5
57	2629	5
57	3839	5
57	4384	5
57	4614	5
57	5267	5
57	6169	5
57	6359	5
57	7460	5
57	8531	5
57	8785	5
57	11940	5
57	12244	5
57	12297	5
57	12468	5
57	13741	5
57	13850	5
57	13861	5
57	14046	5
57	14052	5
57	14253	5
57	14264	5
57	14268	5
57	14476	5
57	14508	5
57	14607	5
57	15113	5
57	15115	5
57	15190	5
57	15223	5
57	15262	5
57	15361	5
57	15364	5
57	15425	5
57	15458	5
57	15514	5
57	15641	5
57	15677	5
57	15836	5
57	16043	5
57	16053	5
57	16056	5
57	16057	5
57	16221	5
57	16319	5
57	16353	5
57	16689	5
57	16958	5
58	579	5
58	614	5
58	727	5
58	4675	5
58	6581	5
58	6837	5
58	9353	5
58	9886	5
58	10907	5
58	10947	5
58	11666	5
58	11915	5
58	12040	5
58	12347	5
58	13016	5
58	13180	5
58	13222	5
58	13287	5
58	13442	5
58	14089	5
58	14278	5
58	14279	5
58	14699	5
58	14700	5
58	14751	5
58	15583	5
58	15931	5
58	16208	5
58	16408	5
58	16468	5
59	27	5
59	760	5
59	828	5
59	1188	5
59	1209	5
59	2388	5
59	2838	5
59	4984	5
59	5147	5
59	5148	5
59	7159	5
59	8415	5
60	11	5
60	1104	5
60	6730	5
60	11538	5
60	12383	5
60	14090	5
60	14366	5
60	14829	5
61	10	5
61	247	5
61	1665	5
61	6623	5
61	9824	5
61	10579	5
61	10585	5
61	10844	5
61	11003	5
61	11921	5
62	29	5
62	4502	5
62	5838	5
